0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90,2.00,2.10,2.20,2.30,2.40,2.50,PhotonEnergy (eV)
0.00029753252407381444,0.00029876595416185206,0.0003023794435205855,0.00030829621907007036,0.0003164742874276072,0.0003268677722478415,0.00033972563436584585,0.0003550946318159711,0.0003732866933260061,0.0003945735373844576,0.0004193982776577184,0.000448438041562986,0.000482292372347634,0.0005219588371885588,0.0005686945929600654,0.00062400062499796,0.0006896914700671787,0.0007680642212042364,0.0008613335187346941,0.0009729118276716304,0.0011052330884201073,0.0012615101301291164,0.0014447851219173027,0.0016573486687932164,0.0018773797484341356,0.0021194836766045286,638.0
0.00031086172121492584,0.0003122975771312453,0.00031646555660433363,0.00032329599825934034,0.0003327528833985999,0.00034476918091415706,0.00035968402975822695,0.00037757416675920767,0.00039888958486755243,0.00042393085211200486,0.00045336593757919414,0.0004880743089490968,0.0005288937213661611,0.0005771487169289509,0.0006344896273942533,0.0007028480887083979,0.0007844277725941468,0.0008819718765312258,0.0009979308452607452,0.0011360106588158966,0.0012985171829844203,0.0014883982236227737,0.0017080337441753787,0.0019586710747797973,0.002175489611205557,0.0024444071081209367,638.05
0.0003251801929564792,0.0003268567788226251,0.0003317265664098133,0.00033967105520377964,0.00035066326683754915,0.00036471333653588457,0.00038219417938382776,0.0004032379168030956,0.0004284660073417683,0.0004583171142122639,0.0004936758221781093,0.000535750792577637,0.0005856325266941321,0.0006450679368863148,0.0007161634372231907,0.000801200292328639,0.0009028292991728726,0.0010240564178441726,0.0011673549469167301,0.0013364818289469458,0.0015332319990292102,0.001759842033384725,0.002017544898419344,0.002306058381015232,0.0025054774994564028,0.002805128909373624,638.0999999999999
0.0003405935101741328,0.00034257027686997757,0.0003482833564602282,0.0003576289218728672,0.00037057055165850693,0.0003871515431766794,0.0004078579397866146,0.00043293050721236466,0.00046316677637250685,0.0004992676384825312,0.0005423372349808653,0.0005939772916905325,0.000655670505184051,0.0007295514546257828,0.0008181618524317998,0.0009241510627619057,0.001050335872251229,0.0011998369469966095,0.001374797076042919,0.0015787421171353981,0.001812383359278194,0.0020768406912166745,0.0023717600547537776,0.0026953798605704716,0.0028711292449903176,0.0032117970200311948,638.1499999999999
0.0003572117544787673,0.0003595566511403037,0.0003663589337525608,0.00037746948456281854,0.0003928844701876496,0.0004126967451540187,0.0004375403851136957,0.000467813715117088,0.0005045894416635796,0.0005487968237476796,0.0006019241476702582,0.0006660233733526006,0.0007429105765606646,0.0008351294524823751,0.0009455627299707299,0.0010769993096025716,0.0012322116911840546,0.0014140687432396238,0.0016240456173923644,0.0018649110033541626,0.0021359222107233482,0.002436639380715747,0.002765260793267804,0.0031197863393690396,0.003283233580947441,0.0036839487267919815,638.1999999999998
0.0003751841507506191,0.0003780095458275929,0.0003861877285966679,0.0003995681677980672,0.0004181571534273322,0.0004421647595498031,0.00047241010144288744,0.0005094839565130913,0.0005547835532239781,0.0006095972552586746,0.0006758092069701121,0.0007558695339533009,0.0008519212740793502,0.0009668118112021944,0.0011034774393878103,0.0012646295832586944,0.0014526371476429694,0.0016697202921579495,0.0019161964209397885,0.002193710774669195,0.002499846721835491,0.0028327597502896163,0.00319036925851622,0.003573109698449661,0.0037624328438036502,0.004250698834869667,638.2499999999998
0.0003946571497439847,0.00039810439312167024,0.00040810757347177674,0.0004244374150788961,0.00044720140406484895,0.0004766885052551792,0.0005140163005496407,0.0005600008454017785,0.0006164680434630504,0.0006850103228661356,0.0007678753451280729,0.0008679706506496345,0.0009874917422608529,0.0011293055493402809,0.0012962336413488511,0.0014904518933798443,0.00171352423725085,0.001966651312804796,0.002248654435046834,0.0025599260617652315,0.0028966997659981776,0.0032570441545836026,0.0036411091895056005,0.004055428908123612,0.004339566595725863,0.0049464294873387965,638.2999999999997
0.000415789413911345,0.00042011781676599177,0.0004324949629031631,0.000452766282931923,0.00048103592743270013,0.0005177524448746024,0.0005643831388547445,0.0006219995118256396,0.0006928648607831197,0.0007788092544401802,0.0008823958925284113,0.0010067087789916943,0.0011537877870025518,0.0013262069004438125,0.001526250506660268,0.0017551786448235945,0.0020134346999348715,0.002300904491400169,0.002614986344056351,0.0029553418203372194,0.0033183309558118294,0.0037042815381032887,0.004119085395812834,0.0045783816662199545,0.005049353036995287,0.005798996990958358,638.3499999999997
0.0004388582967389971,0.00044428029399056043,0.0004598876294889554,0.00048536188814849183,0.0005209401444277779,0.0005671804749963831,0.00062594081607795,0.0006984897071883999,0.0007874587792821508,0.0008948255199839703,0.001023176093401608,0.0011755453459355591,0.0013534382507256403,0.0015587596903823293,0.0017928919877108027,0.002055951563386819,0.002347027521231934,0.0026649999178820147,0.0030066159130558564,0.003372306476726631,0.003760927899969523,0.004178083645048233,0.004638323917565056,0.0051660898033528,0.005917767820166707,0.006812371293353278,638.3999999999996
