0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,PhotonEnergy (eV)
4.089908020640895e-06,4.0900891711313534e-06,4.091831531591167e-06,4.0908529021146295e-06,4.086343323403875e-06,4.068397718146524e-06,4.029595150083964e-06,3.977165633590883e-06,3.91715462497955e-06,3.853132412894283e-06,630.6993
4.128239983357517e-06,4.128212158907044e-06,4.128415321862893e-06,4.133522130213719e-06,4.12847406631999e-06,4.118317336947835e-06,4.088007879073545e-06,4.047651784149876e-06,3.997163202348467e-06,3.936601689501401e-06,630.74925
4.164731905391109e-06,4.166840053264306e-06,4.1709436332158904e-06,4.169841330380275e-06,4.1704461782552436e-06,4.165924967654479e-06,4.143189671101661e-06,4.111953772499924e-06,4.067453921219404e-06,4.017535297841755e-06,630.7992
4.207375404781836e-06,4.207203178328398e-06,4.2067103392038396e-06,4.210919255188527e-06,4.2124158096908e-06,4.208863669872784e-06,4.198175133583317e-06,4.170726788761175e-06,4.135042935783677e-06,4.091805365047069e-06,630.84915
4.244112092879458e-06,4.2492128457397975e-06,4.249203864279393e-06,4.2492442972973585e-06,4.254387195626142e-06,4.254489890360652e-06,4.244245298586288e-06,4.224146594989131e-06,4.1988372335158196e-06,4.158526089279381e-06,630.8991
4.2860861455908575e-06,4.285654142507278e-06,4.291174445733671e-06,4.291213552804919e-06,4.296358884061448e-06,4.296460998880364e-06,4.291215251883534e-06,4.2800835800663515e-06,4.2581629765804426e-06,4.226112648504951e-06,630.94905
4.327956750460072e-06,4.327989827360337e-06,4.333138251426082e-06,4.333208278360971e-06,4.338330935496711e-06,4.338387155101066e-06,4.339122807332234e-06,4.330355884176808e-06,4.311145677235973e-06,4.286207950123941e-06,630.999
4.369918825000271e-06,4.369983765594741e-06,4.375106715454776e-06,4.375185519726966e-06,4.380301595432141e-06,4.380408842519796e-06,4.380347776936435e-06,4.3754483806811875e-06,4.365354560667102e-06,4.345031182218247e-06,631.04895
4.412028146352099e-06,4.411414538795854e-06,4.4170392437464245e-06,4.417296947714223e-06,4.4222355923719975e-06,4.42565227270372e-06,4.428010843110176e-06,4.426379626115731e-06,4.415721412801945e-06,4.400384902769341e-06,631.0989
4.455159483988092e-06,4.459467356009114e-06,4.458732623942872e-06,4.460430323585326e-06,4.46393043284071e-06,4.469320254884685e-06,4.470790416010601e-06,4.470821772763108e-06,4.4660647892179996e-06,4.456290857840595e-06,631.14885
4.500935456635241e-06,4.500965099206128e-06,4.505913584779652e-06,4.506208652069136e-06,4.511113046147217e-06,4.51121374052468e-06,4.516532356733282e-06,4.516500001611488e-06,4.5164275875560414e-06,4.511327589605549e-06,631.1988
4.546278037269858e-06,4.546317761200688e-06,4.547336055497147e-06,4.55155356623612e-06,4.552536725648652e-06,4.558177579288179e-06,4.561828638460831e-06,4.567412793542786e-06,4.566653948404743e-06,4.561727899018071e-06,631.24875
4.591098599524217e-06,4.5911730182211674e-06,4.595217158227615e-06,4.596376798151007e-06,4.600417690370889e-06,4.605591183046072e-06,4.606285089546041e-06,4.611850281436884e-06,4.615866799548812e-06,4.612204869013155e-06,631.2987
4.63675799673751e-06,4.636835605499382e-06,4.641912684124886e-06,4.642037516719698e-06,4.647120115235342e-06,4.652240779224037e-06,4.657422976934491e-06,4.657530143874075e-06,4.6624553315520144e-06,4.6625867242207204e-06,631.34865
4.683916601216942e-06,4.68395949381736e-06,4.686560659482817e-06,4.6891630353217605e-06,4.691951154325612e-06,4.6968914198713625e-06,4.702058393442946e-06,4.707708183859755e-06,4.712823817306462e-06,4.712967550833254e-06,631.3986
4.732769390971499e-06,4.732561561791953e-06,4.736197894494449e-06,4.73776684521803e-06,4.74299100516667e-06,4.746531947211934e-06,4.751663216308221e-06,4.756840363986087e-06,4.763128107860826e-06,4.763410698203515e-06,631.44855
4.777801023121412e-06,4.782709868362086e-06,4.782790271516863e-06,4.787916886704126e-06,4.7882188032090645e-06,4.7931267899166756e-06,4.798255636055421e-06,4.803384092388325e-06,4.813791492206427e-06,4.8135521647019104e-06,631.4985
4.8281003887838025e-06,4.8298745315465854e-06,4.833171267389204e-06,4.835082939587632e-06,4.838520070139246e-06,4.8435070034048745e-06,4.848649770249846e-06,4.853730815544657e-06,4.86171965279122e-06,4.8695373215905055e-06,631.54845
4.8783446427595085e-06,4.878271515251885e-06,4.8835671457385025e-06,4.883479843151748e-06,4.888765132576211e-06,4.893881892798438e-06,4.8991159020283355e-06,4.903859726859402e-06,4.91417753802212e-06,4.919598376159758e-06,631.5984
4.928760523359942e-06,4.933646990318794e-06,4.933917045703701e-06,4.938863102368163e-06,4.939184192992179e-06,4.944314681721142e-06,4.949243947672584e-06,4.959390855871799e-06,4.964707268082153e-06,4.969695008015946e-06,631.64835
4.98221111598114e-06,4.984049928065759e-06,4.9837601549799304e-06,4.989449401620682e-06,4.9926384775418885e-06,4.997769741363504e-06,5.005193633261144e-06,5.009992055863051e-06,5.014503018903521e-06,5.0258383870224555e-06,631.6983
5.0340272326957724e-06,5.034238404534068e-06,5.04029130420665e-06,5.04098135960943e-06,5.04445811278885e-06,5.049590122450106e-06,5.054903669402625e-06,5.061612796782793e-06,5.0706910627398905e-06,5.076950544701623e-06,631.74825
5.089730689435725e-06,5.089813095677315e-06,5.089866044914629e-06,5.095282111515542e-06,5.1001658405666384e-06,5.10529878664939e-06,5.110412294161085e-06,5.115601636446893e-06,5.1257150618501325e-06,5.130979918898251e-06,631.7982
5.143386544354316e-06,5.143484495907212e-06,5.145496078310841e-06,5.148157327192252e-06,5.153838409090008e-06,5.158969472124413e-06,5.1634135274268276e-06,5.171155756709236e-06,5.178724686976952e-06,5.190174473798539e-06,631.84815
5.19639424712016e-06,5.196581297202079e-06,5.202670561927732e-06,5.2061470617034655e-06,5.206936530182695e-06,5.2120499696090825e-06,5.221539355119242e-06,5.227977602392901e-06,5.236859460844157e-06,5.2427397942333355e-06,631.8981
5.255975364555171e-06,5.2558297191232455e-06,5.256177119952963e-06,5.2610242473910875e-06,5.266186109033091e-06,5.271372665546339e-06,5.276432188776361e-06,5.286852929716408e-06,5.291755493085236e-06,5.302017302297549e-06,631.94805
5.309067216998491e-06,5.311524556980009e-06,5.314823516839825e-06,5.3198132937328336e-06,5.321835454317925e-06,5.330125925362095e-06,5.335221725289931e-06,5.3399244790109825e-06,5.3505598694777334e-06,5.360785111271391e-06,631.998
5.368214579446085e-06,5.3685471188657375e-06,5.373483041765305e-06,5.378599133631423e-06,5.3785439729749486e-06,5.388883843760654e-06,5.393994381697655e-06,5.398840827564655e-06,5.4094174292640785e-06,5.419609129938366e-06,632.04795
5.4269861418962095e-06,5.4268883907520764e-06,5.432212078747802e-06,5.437366702853898e-06,5.442249618287634e-06,5.447625003361334e-06,5.45283147291801e-06,5.462700536869703e-06,5.467915774250331e-06,5.478103453645297e-06,632.0979
5.4851732542858814e-06,5.491281584481291e-06,5.490450054488524e-06,5.496278017528183e-06,5.5012976716623474e-06,5.5058659400707524e-06,5.514585252821153e-06,5.521028732947803e-06,5.532503950606699e-06,5.5426448875360905e-06,632.14785
5.549748664153437e-06,5.549384922317148e-06,5.555336323076637e-06,5.556101232537137e-06,5.56123096093024e-06,5.570755521457176e-06,5.574914993114131e-06,5.585723629658757e-06,5.591916154501599e-06,5.601750196691093e-06,632.1978
5.613122324673006e-06,5.613220819206029e-06,5.613373143386917e-06,5.618532072320514e-06,5.623673003395404e-06,5.628795413093098e-06,5.638930586195948e-06,5.649094593392604e-06,5.654391879193739e-06,5.669566858675526e-06,632.24775
5.6751506792776225e-06,5.674751726199817e-06,5.680942250687324e-06,5.6825266883826984e-06,5.687668625173098e-06,5.696367854166282e-06,5.700425719316006e-06,5.710604354940096e-06,5.7213921856554475e-06,5.731028860562e-06,632.2977
5.736659193351292e-06,5.74256601592566e-06,5.741940925903946e-06,5.747711378848338e-06,5.752854765807133e-06,5.75736818442282e-06,5.768007733900153e-06,5.778197238203353e-06,5.7884383544749936e-06,5.798586679632309e-06,632.34765
5.80436181333944e-06,5.804733652103614e-06,5.809599025576739e-06,5.8147169660347905e-06,5.81985941522173e-06,5.8250369432080135e-06,5.835201990067274e-06,5.845393643411635e-06,5.855585868214558e-06,5.86578993594507e-06,632.3976
5.871461713531263e-06,5.871851139288535e-06,5.876702299248755e-06,5.881884508850242e-06,5.886977018122696e-06,5.892319463127966e-06,5.902317593411468e-06,5.912510486794449e-06,5.922705912942968e-06,5.933097624906214e-06,632.44755
5.938374984136448e-06,5.939817215572391e-06,5.943618573992801e-06,5.949105411719775e-06,5.953884928048968e-06,5.960398298202101e-06,5.969225008783594e-06,5.979419138358678e-06,5.989621029167429e-06,6.001245131456903e-06,632.4975
6.010510616393506e-06,6.011081095303958e-06,6.015756722715377e-06,6.015937790476709e-06,6.026128755831356e-06,6.031648539146713e-06,6.041471196269438e-06,6.051666660676633e-06,6.061848071307265e-06,6.072223634059272e-06,632.54745
6.077475429432343e-06,6.081226509557444e-06,6.082723634179808e-06,6.088439039741109e-06,6.0965165043377185e-06,6.101135960257904e-06,6.111861600649423e-06,6.1220580025812485e-06,6.131718586912804e-06,6.148103089453661e-06,632.5974
6.151766709034825e-06,6.151002348648358e-06,6.157015628206022e-06,6.162208407025477e-06,6.16643634590054e-06,6.1760647270868426e-06,6.181783960230825e-06,6.191980443993561e-06,6.207710335687563e-06,6.2174800090880685e-06,632.64735
6.22223465318335e-06,6.2270819579045886e-06,6.227493836266803e-06,6.2326418634458106e-06,6.242532631718054e-06,6.247578813221198e-06,6.257881171433649e-06,6.2680869266082395e-06,6.283301545136628e-06,6.2935101234016185e-06,632.6973
6.297532583133203e-06,6.302609231060922e-06,6.302970983641095e-06,6.308121535411466e-06,6.3180765526022245e-06,6.323321319514033e-06,6.333378201095376e-06,6.343774726460758e-06,6.358815308915469e-06,6.368491070784136e-06,632.74725
6.372729485073434e-06,6.378134689312216e-06,6.379281186737848e-06,6.384433672619942e-06,6.393678553479384e-06,6.39978076355015e-06,6.408689489090653e-06,6.420272060324505e-06,6.434136668607348e-06,6.449867459032293e-06,632.7972
6.453305069849285e-06,6.453741213321876e-06,6.459009519705275e-06,6.4641633942446204e-06,6.46888488440429e-06,6.479495165441845e-06,6.489252970592258e-06,6.499580377010502e-06,6.514710417855614e-06,6.529936321480008e-06,632.84715
6.5320548909542455e-06,6.531606689135496e-06,6.537474052088657e-06,6.5426292932731835e-06,6.549813909638643e-06,6.557307413523515e-06,6.567350988605982e-06,6.580418821883641e-06,6.592952326376968e-06,6.60819727689778e-06,632.8971
6.610384871109041e-06,6.615012465061784e-06,6.615663319146173e-06,6.6208187122029325e-06,6.6318900147345795e-06,6.640694230690927e-06,6.650863345945604e-06,6.66226888175437e-06,6.677347535415367e-06,6.692607415429786e-06,632.94705
6.6948630408553794e-06,6.694856187366825e-06,6.7001298455909564e-06,6.705295179681654e-06,6.710855815205832e-06,6.720507854346249e-06,6.730804865124377e-06,6.7460768280678e-06,6.7613397849508795e-06,6.77657162776331e-06,632.997
6.778788883818575e-06,6.779007889263728e-06,6.7840125675534066e-06,6.789367514324475e-06,6.797352654768321e-06,6.803961222696581e-06,6.817624876178903e-06,6.830129207670122e-06,6.845387093517568e-06,6.8599761633891e-06,633.04695
6.862757678809814e-06,6.863875873682297e-06,6.867724080532951e-06,6.874199110507802e-06,6.882971639436738e-06,6.893764178908304e-06,6.903459911881707e-06,6.914698285363318e-06,6.929955345225374e-06,6.949810023010943e-06,633.0969
6.946448193055986e-06,6.951616247807671e-06,6.956632360873393e-06,6.9619394951267975e-06,6.972007663692825e-06,6.982181660493769e-06,6.992073812320668e-06,7.007778360766493e-06,7.023034755081978e-06,7.037888615466161e-06,633.14685
7.039090877879318e-06,7.040859968272856e-06,7.043239302093828e-06,7.051186303041303e-06,7.058609773242611e-06,7.068808310247913e-06,7.0816254964175934e-06,7.094332551382591e-06,7.109541568722588e-06,7.130316349732374e-06,633.1968
7.1253439948126675e-06,7.131015981003807e-06,7.136032150912069e-06,7.141346039772246e-06,7.151385907047381e-06,7.161596389519007e-06,7.171749531056736e-06,7.1871573029047946e-06,7.202097010216581e-06,7.2227344031041815e-06,633.24675
7.217815476481969e-06,7.223307531996138e-06,7.228386390145136e-06,7.233638968687915e-06,7.2438601458885816e-06,7.254073493262638e-06,7.268808929612825e-06,7.279162839889479e-06,7.299414150340774e-06,7.314828751569357e-06,633.2967
7.3160328505787525e-06,7.318562822915521e-06,7.3203528380070325e-06,7.328860045696063e-06,7.3390756393989966e-06,7.349291295721091e-06,7.361039649862962e-06,7.376899853472348e-06,7.3942863064542135e-06,7.415816816712301e-06,633.34665
7.408553938815654e-06,7.4138023846579085e-06,7.4195554365562014e-06,7.42390083590017e-06,7.434115077930654e-06,7.444337880136216e-06,7.460167012640295e-06,7.475478467809787e-06,7.494753307197062e-06,7.510237000058034e-06,633.3966
7.509627925256358e-06,7.5101811017958125e-06,7.51531086625527e-06,7.525157285918764e-06,7.535373310711896e-06,7.545562229358645e-06,7.560813584943536e-06,7.576049455464848e-06,7.590916627843773e-06,7.616285752750663e-06,633.44655
7.610299009574858e-06,7.610075289992321e-06,7.6151874111187605e-06,7.6260089981121795e-06,7.636226798541977e-06,7.64572659974037e-06,7.661648319000083e-06,7.676255003252359e-06,7.69701054056386e-06,7.716959188825474e-06,633.4965
7.71081643452543e-06,7.716742098822297e-06,7.721624345418985e-06,7.727534668358284e-06,7.737754256290733e-06,7.752279278671735e-06,7.762934399255884e-06,7.782869664478543e-06,7.803220621789287e-06,7.824692417144399e-06,633.54645
7.816430631817707e-06,7.816678634803026e-06,7.826746660921164e-06,7.832228667439163e-06,7.842447678657451e-06,7.857392032008994e-06,7.872914641553607e-06,7.887651076038044e-06,7.9079362435971e-06,7.928556312981227e-06,633.5964
7.919753247670177e-06,7.925522724710254e-06,7.930096388720497e-06,7.941012999010384e-06,7.951188550535767e-06,7.96028621091198e-06,7.978868464339223e-06,7.997017426862934e-06,8.016627611491199e-06,8.043300929072242e-06,633.64635
8.029144803597661e-06,8.034361974870714e-06,8.039500743731457e-06,8.050050821087956e-06,8.05999294740642e-06,8.075950956806698e-06,8.090371546293139e-06,8.106960979068026e-06,8.131669524343693e-06,8.152468139874756e-06,633.6963
8.143166709139792e-06,8.148342246035481e-06,8.153526531323307e-06,8.15886842706932e-06,8.17397372365244e-06,8.184334398279136e-06,8.204539143879111e-06,8.22009244958789e-06,8.244810993054199e-06,8.270343315193664e-06,633.74625
8.254920626609637e-06,8.26010046846539e-06,8.26528122873206e-06,8.276115953612789e-06,8.285689380171793e-06,8.301563096972493e-06,8.316430649773938e-06,8.337391991709662e-06,8.362408007979799e-06,8.387997645108978e-06,633.7962
8.372957034378425e-06,8.378139472263467e-06,8.383304110847011e-06,8.393573411434785e-06,8.403493755956423e-06,8.418809340977708e-06,8.435179471784503e-06,8.455544025178088e-06,8.4798283499702e-06,8.506262476427645e-06,633.84615
8.49009870905601e-06,8.495283122909466e-06,8.500587708943914e-06,8.510815493074776e-06,8.525888266187166e-06,8.541163085766713e-06,8.556751325116404e-06,8.577082427750285e-06,8.601822221813927e-06,8.627917435955409e-06,633.8961
8.613073995091586e-06,8.618259878347592e-06,8.626834672025572e-06,8.637067075002613e-06,8.645986801694961e-06,8.661265585540736e-06,8.682240089030031e-06,8.702754415049473e-06,8.727961857191854e-06,8.756233455889019e-06,633.94605
8.7367256243293e-06,8.741909358586472e-06,8.747327077349736e-06,8.757562788965197e-06,8.772195231465482e-06,8.787476273885376e-06,8.807849857286621e-06,8.829275263497954e-06,8.854625460932394e-06,8.884942157101893e-06,633.996
8.862188498242515e-06,8.86741004196411e-06,8.878131950244778e-06,8.888369335146808e-06,8.902957495686491e-06,8.918250558346117e-06,8.938543623012818e-06,8.959230883681672e-06,8.984702724605788e-06,9.015134455382177e-06,634.04595
8.996193381112987e-06,9.002048772208075e-06,9.006092213112935e-06,9.016333036723761e-06,9.031442540182294e-06,9.046916380329776e-06,9.066546857173224e-06,9.093239014184678e-06,9.121355004672373e-06,9.151747606875908e-06,634.0959
9.130446296821452e-06,9.130976601265801e-06,9.140537848054289e-06,9.150784038299815e-06,9.166058653938262e-06,9.182410958691855e-06,9.207203515477313e-06,9.227959268403092e-06,9.25846106796293e-06,9.288685673388075e-06,634.14585
9.26432413848222e-06,9.269703102623683e-06,9.279650288981906e-06,9.289870467703255e-06,9.305159632153048e-06,9.320825923962649e-06,9.34547699324674e-06,9.371036236943697e-06,9.397072481468471e-06,9.431999213921172e-06,634.1958
9.404251561557475e-06,9.409497373112257e-06,9.416526123514495e-06,9.426253805024634e-06,9.441545370695478e-06,9.46319826457421e-06,9.488402482981391e-06,9.51382823499156e-06,9.542034439932408e-06,9.577330615881596e-06,634.24575
9.545266699371056e-06,9.550476776590644e-06,9.559581815857512e-06,9.57529654293178e-06,9.59059496770977e-06,9.606289962972066e-06,9.631661944702624e-06,9.657037705735797e-06,9.687433845424256e-06,9.722639025717813e-06,634.2957
9.69192125697922e-06,9.697093275117055e-06,9.706673321362868e-06,9.721927188598282e-06,9.737191290020096e-06,9.75772294463291e-06,9.783110375333906e-06,9.808595420341717e-06,9.838599928126325e-06,9.87899817651619e-06,634.34565
9.842658677084025e-06,9.847209515525076e-06,9.857954304630069e-06,9.873241056244922e-06,9.887896166834648e-06,9.908410553045039e-06,9.933812814190816e-06,9.961842386785717e-06,9.995319712445498e-06,1.0032644256657846e-05,634.3956
9.994100268465478e-06,1.00040094462197e-05,1.0009558346543449e-05,1.002485681353994e-05,1.0044923897886224e-05,1.0065966243534585e-05,1.0091427021117795e-05,1.0121735034529666e-05,1.0153081383046909e-05,1.0192510916509966e-05,634.44555
1.0154048781231981e-05,1.015907553763469e-05,1.0169495970575143e-05,1.018479782825244e-05,1.0199454189239163e-05,1.0225450103296576e-05,1.0250358360317932e-05,1.0280940364906835e-05,1.031653531040981e-05,1.0356346138011823e-05,634.4955
1.0316085609502766e-05,1.0321439362207476e-05,1.0331092446306903e-05,1.034639772355782e-05,1.0364726254295901e-05,1.0387052105707706e-05,1.0414863159554966e-05,1.0448573198454708e-05,1.048345130124946e-05,1.0523961143722537e-05,634.54545
1.0478199872415658e-05,1.0484382746455725e-05,1.0499366072371867e-05,1.0514678515430403e-05,1.0530857419248973e-05,1.0555195484389186e-05,1.0586186553517983e-05,1.0616846761836583e-05,1.0657099014955641e-05,1.0698363061466351e-05,634.5954
1.065122455540958e-05,1.0656882815665735e-05,1.0666945787824144e-05,1.0682223035354939e-05,1.0702730033509229e-05,1.0727370654734157e-05,1.0757756191318932e-05,1.0793471594244605e-05,1.0828485678117852e-05,1.0874240105494975e-05,634.64535
1.0821127654393624e-05,1.0832713235620472e-05,1.0842936522673224e-05,1.0857610636244534e-05,1.0878129192343936e-05,1.0903374333129329e-05,1.0933773343745502e-05,1.0969487763561974e-05,1.1012893499630832e-05,1.1058656908499719e-05,634.6953
1.100371672560385e-05,1.1009290186514174e-05,1.1019558855324951e-05,1.1039659774044518e-05,1.1060686710314852e-05,1.1086128116504929e-05,1.111639672827616e-05,1.1152775823223853e-05,1.1197395103010098e-05,1.1243699339305321e-05,634.74525
1.1183919236946061e-05,1.1194386906624587e-05,1.120466964465197e-05,1.1219393617887905e-05,1.124531695803565e-05,1.1270382931560766e-05,1.1305239736035136e-05,1.1341656201918462e-05,1.1386416992344414e-05,1.1437228889223724e-05,634.7952
1.137091905796559e-05,1.1381065618959791e-05,1.1391480424233248e-05,1.1412175870421083e-05,1.143156618556109e-05,1.1463171423299302e-05,1.1498487906899692e-05,1.1536901526650528e-05,1.1581643005916858e-05,1.1632458646221826e-05,634.84515
1.1564955752086455e-05,1.1574374179398808e-05,1.1585341021050442e-05,1.1605097270487578e-05,1.1630877361510353e-05,1.1656613326651968e-05,1.1691872207650087e-05,1.1733253456544434e-05,1.1783404708003081e-05,1.1834737909513735e-05,634.8951
1.1762314271362012e-05,1.1771762041394899e-05,1.1787259934660079e-05,1.1802029144460076e-05,1.1827409167795e-05,1.1858083117697137e-05,1.189846352741322e-05,1.1939343390855924e-05,1.198921476149142e-05,1.2045086803347275e-05,634.94505
1.1965217836962091e-05,1.1975330260013722e-05,1.199069673992379e-05,1.2011550845251678e-05,1.2037088227493179e-05,1.2067563251122943e-05,1.2104962883875699e-05,1.2148214661377887e-05,1.220120352735735e-05,1.2257082659341287e-05,634.995
1.2175188523570574e-05,1.218546722493341e-05,1.2200802830797105e-05,1.2221252832847322e-05,1.2247294847127697e-05,1.2277595759366994e-05,1.2318060002138257e-05,1.2364179942573734e-05,1.2419764284394974e-05,1.2476175821045232e-05,635.04495
1.238932737177364e-05,1.2399619969733843e-05,1.2414958044365005e-05,1.2434942304756503e-05,1.2465954525742188e-05,1.2500782411420704e-05,1.2540965127419717e-05,1.25866227059252e-05,1.2642308653094764e-05,1.2702835811837694e-05,635.0949
1.2609783192889715e-05,1.262007587973125e-05,1.2635429840938153e-05,1.2661366800910864e-05,1.268581875921133e-05,1.2721164838630436e-05,1.2767285600281319e-05,1.2815511489721827e-05,1.2870723766624137e-05,1.2937025118252862e-05,635.14485
1.2837217811125543e-05,1.2847502235011264e-05,1.286290668632059e-05,1.288836543188749e-05,1.2919184171051293e-05,1.2954535031692524e-05,1.300017660896583e-05,1.3051370857482106e-05,1.3112544241633908e-05,1.3178194954589205e-05,635.1948
1.307267356935884e-05,1.3083113812012654e-05,1.3097923986695597e-05,1.3123356576180175e-05,1.3153899942728307e-05,1.3193758098787114e-05,1.3239341692832997e-05,1.3295251146308794e-05,1.3355562704354964e-05,1.3425800770536507e-05,635.24475
1.3309246080321255e-05,1.3322514910733387e-05,1.3340459962828604e-05,1.336590887643563e-05,1.3398846868170738e-05,1.3439235162043992e-05,1.3484363386899591e-05,1.3540247720823613e-05,1.3606695416164918e-05,1.3679830464976757e-05,635.2947
1.3559230513279587e-05,1.3569071575050603e-05,1.3589967713940298e-05,1.361545485271361e-05,1.3650889232756968e-05,1.3691246341442177e-05,1.3742325285402692e-05,1.379866029471436e-05,1.3865149769032568e-05,1.3940769292741953e-05,635.34465
1.3815191327717294e-05,1.3825569079229285e-05,1.3845904574102542e-05,1.3870944243632197e-05,1.3906464191916918e-05,1.3951873478985579e-05,1.4002094988789667e-05,1.4063013686584363e-05,1.4133650277434632e-05,1.4213983494611415e-05,635.3946
1.4077579822407893e-05,1.4087876699402952e-05,1.4108271753272813e-05,1.4139290261640295e-05,1.4174336984592901e-05,1.4216667325590575e-05,1.4273069089313337e-05,1.4333337543045404e-05,1.440992257985257e-05,1.4493127244303319e-05,635.44455
1.4346977362125322e-05,1.4357148715175762e-05,1.4377563519080196e-05,1.4408126320961392e-05,1.4449080156439839e-05,1.4494429577703803e-05,1.4550967058341374e-05,1.461698119865233e-05,1.4693508052708024e-05,1.4779221876177287e-05,635.4945
1.4624063919820562e-05,1.463867738963853e-05,1.4659064360802622e-05,1.4689187398568588e-05,1.4729686987579216e-05,1.4779637092153603e-05,1.4835866943674987e-05,1.4906027797996384e-05,1.4987149361806673e-05,1.5077714103447373e-05,635.54445
1.4910911477128079e-05,1.4926149878100745e-05,1.4946077768787269e-05,1.498278385396011e-05,1.502270660222075e-05,1.5073390383501175e-05,1.5134373162353122e-05,1.5207454580403037e-05,1.5288086295058173e-05,1.5384450217358353e-05,635.5944
1.5205211513780106e-05,1.5220589182035493e-05,1.5246411598628976e-05,1.5277216404530105e-05,1.5322487091046452e-05,1.537374192212996e-05,1.5439991411288926e-05,1.551564442049094e-05,1.5602568355023056e-05,1.5698764051364062e-05,635.64435
1.551200454101119e-05,1.5527349876273216e-05,1.555278130134142e-05,1.558805384428928e-05,1.563277824360384e-05,1.5688698420356077e-05,1.575405273825501e-05,1.5834359412790607e-05,1.592564143898415e-05,1.602623119558529e-05,635.6943
1.582702802375669e-05,1.584175192568926e-05,1.5867397469233886e-05,1.5906166280084008e-05,1.595395939484714e-05,1.600942430113067e-05,1.6080949600900932e-05,1.616411565036001e-05,1.6257058688867626e-05,1.6369484248244028e-05,635.74425
1.6149684868330986e-05,1.6169740354219768e-05,1.619595174227509e-05,1.623150470778298e-05,1.6281914125273075e-05,1.6343768973973855e-05,1.6415258584575073e-05,1.6501025191826842e-05,1.6602326007790995e-05,1.6714017599187698e-05,635.7942
